"index";"Company";"TypeName";"Inches";"screen_type";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_model";"cpu_speed";"Ram";"Gpu";"storage_type";"primary_storage";"secondary_storage";"OpSys";"Weight";"Price"
527;"Acer";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"HDD";1024;0;"Linux";2.4;37776.0
528;"Dell";"Ultrabook";13.3;"Full HD";1920;1080;0;"Intel";"Core i5";1.0;8;"Intel";"SSD";256;0;"Windows";1.2;77251.0
529;"MSI";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.2;63499.0
530;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"No OS";1.86;19442.0
531;"MSI";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.7;79215.0
532;"Toshiba";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"SSD";128;0;"Windows";2.1;26533.0
533;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"AMD";"HDD";1024;0;"Windows";2.1;39694.0
534;"Toshiba";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"HDD";500;0;"Windows";2.0;56690.0
535;"Toshiba";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";2.0;67026.0
536;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";1.0;8;"AMD";"SSD";256;0;"Windows";6.2;48964.0
537;"Acer";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"SSD";128;0;"Linux";2.1;21951.0
538;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";1.0;16;"AMD";"Hybrid";256;2048;"Windows";2.2;60473.0
539;"Microsoft";"Ultrabook";13.5;"Standard";2256;1504;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.25;99519.0
540;"Lenovo";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";3.31;63723.0
541;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"AMD";"Hybrid";128;1024;"Windows";1.9;43580.0
542;"Lenovo";"2 in 1 Convertible";13.3;"IPS Full HD";1920;1080;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.3;55092.0
543;"Lenovo";"Notebook";35.6;"Standard";1366;768;0;"AMD";"E-Series";2.0;4;"AMD";"SSD";128;0;"Windows";2.2;18595.0
544;"HP";"2 in 1 Convertible";14.0;"IPS Full HD";1920;1080;1;"Intel";"Core i3";2.0;4;"Nvidia";"SSD";128;0;"Windows";1.63;37243.0
545;"MSI";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";2.4;68944.0
546;"Asus";"Ultrabook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.1;60473.0
547;"HP";"2 in 1 Convertible";11.6;"Standard";1366;768;1;"Intel";"Celeron";1.0;8;"Intel";"SSD";64;0;"Chrome OS";1.4;26374.0
548;"LG";"Ultrabook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";1.0;8;"Intel";"SSD";512;0;"Windows";1.09;122491.0
549;"Acer";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;16;"Nvidia";"SSD";256;0;"Windows";2.5;69211.0
550;"MSI";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.2;53168.0
551;"Asus";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";128;0;"Windows";1.86;22324.0
552;"Dell";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;16;"Nvidia";"Hybrid";128;1024;"Windows";3.21;109277.0
553;"HP";"Notebook";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i3";2.0;4;"AMD";"SSD";256;0;"Windows";2.5;37243.0
554;"Lenovo";"2 in 1 Convertible";13.3;"IPS Full HD";1920;1080;1;"Intel";"Core i7";1.0;8;"Intel";"SSD";512;0;"Windows";1.19;79867.0
555;"Dell";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";3.49;149917.0
556;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"AMD";"HDD";500;0;"Windows";1.86;32640.0
557;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"AMD";"HDD";1024;0;"Windows";2.2;29073.0
558;"HP";"Notebook";17.3;"IPS Full HD";1920;1080;0;"AMD";"A10-Series";2.0;6;"AMD";"HDD";2048;0;"Windows";2.65;30316.0
559;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"HDD";500;0;"Windows";2.1;16943.0
560;"Acer";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";32;0;"Chrome OS";1.45;19980.0
561;"Lenovo";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";256;0;"Windows";1.7;37243.0
562;"HP";"Workstation";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";500;0;"Windows";3.14;101658.0
563;"Lenovo";"2 in 1 Convertible";14.0;"Standard";2560;1440;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.42;137995.0
564;"Dell";"2 in 1 Convertible";13.3;"IPS Full HD";1920;1080;1;"Intel";"Core i7";1.0;8;"Intel";"HDD";1024;0;"Windows";1.62;44702.0
565;"Toshiba";"Notebook";13.3;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.5;51841.0
566;"Acer";"Netbook";11.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";32;0;"Windows";1.4;14332.0
567;"Lenovo";"2 in 1 Convertible";14.0;"Full HD";1920;1080;1;"Intel";"Core i7";2.0;16;"Intel";"SSD";512;0;"Windows";1.38;93187.0
568;"Asus";"2 in 1 Convertible";12.5;"Full HD";1920;1080;1;"Intel";"Core M";0.0;4;"Intel";"SSD";64;0;"Chrome OS";1.2;35644.0
569;"Toshiba";"Ultrabook";13.3;"Full HD";1920;1080;1;"Intel";"Core i7";2.0;16;"Intel";"SSD";512;0;"Windows";1.36;100007.0
570;"Dell";"Gaming";17.3;"IPS 4K";3840;2160;0;"Intel";"Core i7";2.0;32;"Nvidia";"Hybrid";512;1024;"Windows";4.42;167692.0
571;"Dell";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"HDD";1024;0;"Windows";2.56;43636.0
572;"Dell";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.56;65481.0
573;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"AMD";"A9-Series";2.0;4;"AMD";"SSD";256;0;"Windows";2.2;21259.0
574;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"AMD";"A12-Series";3.0;8;"AMD";"HDD";1024;0;"Windows";2.2;22857.0
575;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"HDD";500;0;"Windows";2.2;22324.0
576;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";1;1024;"Windows";2.1;33111.0
577;"HP";"Notebook";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i5";1.0;8;"Nvidia";"HDD";1024;0;"Windows";2.5;48698.0
578;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";2.2;28505.0
579;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"No OS";1.9;23976.0
580;"HP";"Notebook";15.6;"Standard";1920;1080;0;"Intel";"Core i3";2.0;6;"AMD";"HDD";1024;0;"Windows";2.04;28718.0
581;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";2.18;42358.0
582;"Razer";"Gaming";17.3;"4K";3840;2160;1;"Intel";"Core i7";2.0;32;"Nvidia";"SSD";1024;0;"Windows";3.49;324955.0
583;"Acer";"2 in 1 Convertible";13.3;"IPS Full HD";1920;1080;1;"Intel";"Core i5";1.0;1;"Intel";"SSD";256;0;"Windows";1.6;53227.0
584;"HP";"Notebook";13.3;"Full HD";1920;1080;0;"Intel";"Core i5";1.0;8;"Intel";"SSD";512;0;"Windows";1.49;51096.0
585;"Lenovo";"Workstation";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"SSD";512;0;"Windows";2.18;98834.0
586;"Lenovo";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.8;63456.0
587;"HP";"Notebook";17.3;"IPS Full HD";1920;1080;0;"AMD";"A10-Series";2.0;6;"AMD";"HDD";2048;0;"Windows";2.71;34899.0
588;"HP";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";3.35;73473.0
589;"Lenovo";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.5;66547.0
590;"Dell";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"SSD";256;0;"Linux";1.64;58022.0
591;"Lenovo";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.5;55837.0
592;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"HDD";1024;0;"Linux";1.98;38681.0
593;"HP";"Notebook";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";1.0;8;"Nvidia";"SSD";256;0;"Windows";2.5;55678.0
594;"Dell";"Ultrabook";12.5;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Intel";"SSD";256;0;"Windows";1.18;99048.0
595;"Dell";"Gaming";15.6;"IPS 4K";3840;2160;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";512;1024;"Windows";2.65;98302.0
596;"Google";"Ultrabook";12.3;"Standard";2400;1600;1;"Intel";"Core i5";1.0;8;"Intel";"SSD";256;0;"Chrome OS";1.1;83064.0
597;"Asus";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";32;0;"Windows";1.5;15877.0
598;"Asus";"Ultrabook";13.3;"IPS Quad HD";3200;1800;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.2;60153.0
599;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";128;0;"Windows";2.1;26267.0
600;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;16;"Intel";"SSD";512;0;"Windows";1.93;76012.0
601;"Dell";"Notebook";13.3;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"Windows";1.65;45235.0
602;"Lenovo";"Notebook";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"SSD";256;0;"Windows";1.87;45665.0
603;"Acer";"Notebook";13.3;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";128;0;"Windows";1.6;34898.0
604;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.9;62817.0
605;"Asus";"Notebook";17.3;"Standard";1366;768;0;"Intel";"Pentium";1.0;4;"Nvidia";"HDD";1024;0;"Windows";2.8;25060.0
606;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"AMD";"A6-Series";2.0;4;"AMD";"HDD";500;0;"Windows";2.19;15877.0
607;"Dell";"Gaming";15.6;"IPS 4K";3840;2160;1;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";128;1024;"Windows";2.72;58555.0
608;"Acer";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";1024;0;"Windows";2.23;39534.0
609;"Samsung";"Ultrabook";13.3;"Full HD";1920;1080;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.31;85195.0
610;"Acer";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Pentium";1.0;4;"Intel";"HDD";1024;0;"Linux";2.1;15877.0
611;"Lenovo";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";512;1024;"Windows";3.2;93187.0
612;"Mediacom";"Notebook";14.0;"IPS Full HD";1920;1200;0;"Intel";"Atom";1.0;4;"Intel";"HDD";32;0;"Windows";1.4;14119.0
613;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"AMD";"";0;0;"Windows";2.3;62938.0
614;"HP";"Notebook";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.63;63936.0
615;"Samsung";"2 in 1 Convertible";15.0;"Full HD";1920;1080;1;"Intel";"Core i7";2.0;16;"AMD";"SSD";256;0;"Windows";1.71;95851.0
616;"Toshiba";"Notebook";14.0;"IPS";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";128;0;"Windows";1.75;54346.0
617;"Lenovo";"Ultrabook";14.0;"IPS Quad HD";2560;1440;0;"Intel";"Core i7";2.0;64;"Intel";"SSD";512;0;"Windows";1.17;89864.0
618;"Dell";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";1024;0;"Windows";2.62;58555.0
619;"Asus";"2 in 1 Convertible";15.6;"Full HD";1920;1080;1;"Intel";"Core i7";2.0;12;"Nvidia";"HDD";2048;0;"Windows";2.3;44702.0
620;"HP";"2 in 1 Convertible";13.3;"IPS";1366;768;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.58;44574.0
621;"Lenovo";"Ultrabook";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.32;79867.0
622;"Lenovo";"Notebook";15.6;"4K";3840;2160;0;"Intel";"Core i7";2.0;16;"Nvidia";"SSD";512;0;"Windows";2.5;126274.0
623;"Dell";"Gaming";17.3;"4K";3840;2160;0;"Intel";"Core i7";2.0;32;"Nvidia";"Hybrid";1;1024;"Windows";4.36;194973.0
624;"Acer";"Notebook";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i3";2.0;4;"Intel";"SSD";128;0;"Windows";1.8;33886.0
625;"Razer";"Gaming";14.0;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"SSD";512;0;"Windows";1.95;154459.0
626;"Asus";"Notebook";15.6;"Standard";1920;1080;0;"Intel";"Pentium";1.0;8;"Intel";"SSD";128;0;"Windows";2.0;31004.0
627;"Dell";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;32;"Nvidia";"Hybrid";1;1024;"Windows";4.42;191211.0
628;"MSI";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.7;71847.0
629;"Asus";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";4.3;125208.0
630;"Toshiba";"Ultrabook";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"SSD";512;0;"Windows";1.47;93986.0
631;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";1024;0;"No OS";1.9;26102.0
632;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;8;"Intel";"HDD";1024;0;"No OS";2.2;17529.0
633;"Dell";"2 in 1 Convertible";13.3;"Full HD";1920;1080;1;"Intel";"Core i3";2.0;4;"Intel";"HDD";1024;0;"Windows";1.71;34579.0
634;"Lenovo";"Ultrabook";14.0;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Intel";"SSD";512;0;"Windows";1.7;122491.0
635;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;8;"AMD";"HDD";1024;0;"Linux";2.32;31410.0
636;"MSI";"Gaming";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";1.6;100752.0
637;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"AMD";"A9-Series";3.0;4;"AMD";"HDD";1024;0;"Windows";2.1;26054.0
638;"MSI";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.2;58022.0
639;"Acer";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";128;1024;"Windows";4.2;103097.0
640;"Lenovo";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;4;"Nvidia";"HDD";1024;0;"Windows";2.4;53227.0
641;"Acer";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";4.2;122491.0
642;"Dell";"Workstation";15.6;"4K";3840;2160;0;"Intel";"Xeon";3.0;16;"Nvidia";"Hybrid";256;1024;"Windows";2.8;162770.0
643;"Dell";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.62;52481.0
644;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;12;"Intel";"HDD";1024;0;"Windows";2.25;34579.0
645;"Asus";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.24;71342.0
646;"Lenovo";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"SSD";512;0;"No OS";2.4;74485.0
647;"Vero";"Notebook";14.0;"Standard";1920;1080;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";32;0;"Windows";1.22;10811.0
648;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"AMD";"A9-Series";3.0;6;"AMD";"Hybrid";128;1024;"Windows";2.1;34632.0
649;"Lenovo";"2 in 1 Convertible";13.3;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";512;0;"Windows";1.37;104962.0
650;"Dell";"Notebook";15.6;"Standard";1366;768;1;"Intel";"Core i3";2.0;6;"Intel";"HDD";1024;0;"Windows";2.3;23390.0
651;"Acer";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";2.4;29784.0
652;"Dell";"Ultrabook";13.3;"IPS 4K";3840;2160;1;"Intel";"Core i7";1.0;8;"Intel";"SSD";256;0;"Windows";1.21;103843.0
653;"Lenovo";"2 in 1 Convertible";15.6;"Full HD";1920;1080;1;"Intel";"Core i5";2.0;8;"AMD";"SSD";256;0;"Windows";2.08;51096.0
654;"Lenovo";"Notebook";13.3;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.44;51149.0
655;"Dell";"Ultrabook";13.3;"Full HD";1920;1080;0;"Intel";"Core i7";1.0;8;"Intel";"SSD";256;0;"Windows";0.0;77203.0
656;"Apple";"Ultrabook";12.0;"IPS Retina";2304;1440;0;"Intel";"Core M";1.0;8;"Intel";"SSD";512;0;"macOS";0.92;62071.0
657;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;4;"Intel";"HDD";1024;0;"Windows";1.85;41505.0
658;"Lenovo";"2 in 1 Convertible";14.0;"IPS";2560;1440;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.42;124142.0
659;"HP";"Workstation";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"SSD";256;0;"Windows";2.6;128884.0
660;"Asus";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";32;0;"Windows";1.63;15931.0
661;"Acer";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";1024;0;"Linux";2.4;41505.0
662;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";128;0;"Windows";1.95;43157.0
663;"Asus";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";2.9;74965.0
664;"Lenovo";"2 in 1 Convertible";13.9;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.38;71875.0
665;"Dell";"2 in 1 Convertible";13.3;"Full HD";1920;1080;1;"Intel";"Core i5";1.0;8;"Intel";"HDD";1024;0;"Windows";1.55;35112.0
666;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"No OS";2.1;18595.0
667;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i3";2.0;8;"AMD";"SSD";256;0;"Windows";2.0;39374.0
668;"MSI";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";1.8;111594.0
669;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"No OS";2.2;29251.0
670;"Huawei";"Ultrabook";13.0;"IPS Full HD";2160;1440;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";512;0;"Windows";1.05;79867.0
671;"Acer";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"Windows";2.4;21887.0
672;"HP";"Workstation";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";256;0;"Windows";3.14;110018.0
673;"Dell";"Ultrabook";13.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";1.0;8;"AMD";"SSD";256;0;"Windows";1.4;49651.0
674;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.0;64309.0
675;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;8;"Intel";"SSD";256;0;"Windows";2.0;35431.0
676;"Asus";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";2.37;58555.0
677;"Toshiba";"Notebook";14.0;"IPS Full HD";1920;1080;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.25;81785.0
678;"Lenovo";"Notebook";17.3;"Standard";1600;900;0;"Intel";"Core i5";2.0;8;"Nvidia";"HDD";1024;0;"No OS";2.8;31382.0
679;"HP";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i7";1.0;8;"Nvidia";"SSD";256;0;"Windows";1.63;54932.0
680;"Dell";"Ultrabook";13.3;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.29;79867.0
681;"Dell";"Notebook";15.6;"4K";3840;2160;1;"Intel";"Core i5";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.06;93187.0
682;"Dell";"Ultrabook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";1.0;8;"Intel";"SSD";256;0;"Windows";1.6;61219.0
683;"Dell";"Netbook";11.6;"Standard";1366;768;0;"Intel";"Pentium";1.0;4;"Intel";"SSD";128;0;"Windows";1.63;39640.0
684;"Dell";"2 in 1 Convertible";13.3;"Full HD";1920;1080;1;"Intel";"Core i7";1.0;16;"Intel";"SSD";512;0;"Windows";1.62;68145.0
685;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";1.0;8;"AMD";"SSD";256;0;"Linux";2.2;36089.0
686;"HP";"Netbook";12.5;"Standard";1366;768;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.26;74006.0
687;"Lenovo";"2 in 1 Convertible";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i5";1.0;8;"Intel";"SSD";256;0;"Windows";1.74;47899.0
688;"Toshiba";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";2.1;41558.0
689;"Toshiba";"Ultrabook";13.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.2;72621.0
690;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";1.0;8;"Intel";"HDD";1024;0;"Windows";2.1;42304.0
691;"HP";"Notebook";15.6;"Standard";1366;768;0;"AMD";"A12-Series";2.0;8;"AMD";"HDD";2048;0;"Windows";2.04;33513.0
692;"Dell";"Gaming";15.6;"4K";3840;2160;0;"Intel";"Core i7";2.0;16;"Nvidia";"SSD";512;0;"Windows";2.62;89457.0
693;"Dell";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";4.42;130874.0
694;"Acer";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.2;44329.0
695;"Dell";"Notebook";15.6;"Full HD";1920;1080;1;"Intel";"Core i7";2.0;16;"AMD";"HDD";1024;0;"Windows";2.3;45768.0
696;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Nvidia";"HDD";1024;0;"Windows";2.4;32448.0
697;"Asus";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.0;40972.0
698;"Asus";"Notebook";17.3;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"Hybrid";256;500;"Windows";2.69;47472.0
699;"HP";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;12;"AMD";"HDD";1024;0;"Windows";3.74;93187.0
700;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"AMD";"HDD";1024;0;"Windows";1.9;67612.0
701;"MSI";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";512;1024;"Windows";2.9;128671.0
